"animal_id","name","datetime","datetime2","found_location","intake_type","intake_condition","animal_type","sex_upon_intake","age_upon_intake","breed","color"
"A907174","Reya","2024-06-12T11:53:00.000","2024-06-12T11:53:00.000","7306 Duval Street in Austin (TX)","Stray","Normal","Cat","Intact Female","2 years","Domestic Shorthair","Orange Tabby"
"A905749",,"2024-06-12T11:55:00.000","2024-06-12T11:55:00.000","3600 Presidential Boulevard in Austin (TX)","Stray","Normal","Cat","Intact Male","1 month","Domestic Shorthair","Black"
"A907175","*Mila","2024-06-12T12:06:00.000","2024-06-12T12:06:00.000","7930 Thaxton Road in Austin (TX)","Stray","Normal","Cat","Intact Female","1 month","Domestic Shorthair","Brown Tabby"
"A907179","Brindy  * Sophie","2024-06-12T12:19:00.000","2024-06-12T12:19:00.000","Fairfield in Travis (TX)","Stray","Normal","Dog","Intact Female","11 months","Chihuahua Shorthair","Brown Brindle"
"A907181",,"2024-06-12T12:26:00.000","2024-06-12T12:26:00.000","13913 Fm 812 in Travis (TX)","Stray","Normal","Cat","Intact Female","3 years","Domestic Shorthair","Calico"
"A907183",,"2024-06-12T12:26:00.000","2024-06-12T12:26:00.000","13913 Fm 812 in Travis (TX)","Stray","Normal","Cat","Intact Female","3 years","Domestic Shorthair","Calico"
"A907185",,"2024-06-12T12:42:00.000","2024-06-12T12:42:00.000","2207 Wickersham Ln in Austin (TX)","Stray","Normal","Cat","Intact Female","2 years","Domestic Shorthair","Brown Tabby/White"
"A907186",,"2024-06-12T12:42:00.000","2024-06-12T12:42:00.000","2207 Wickersham Ln in Austin (TX)","Stray","Normal","Cat","Intact Male","2 months","Domestic Shorthair","White/Blue"
"A907187",,"2024-06-12T12:42:00.000","2024-06-12T12:42:00.000","2207 Wickersham Ln in Austin (TX)","Stray","Normal","Cat","Intact Male","3 months","Domestic Shorthair","Blue Tabby/White"
"A907188","*Andy","2024-06-12T12:42:00.000","2024-06-12T12:42:00.000","January Dr And August Dr in Austin (TX)","Stray","Normal","Cat","Intact Male","1 month","Domestic Shorthair","Brown Tabby/White"
"A907190",,"2024-06-12T13:26:00.000","2024-06-12T13:26:00.000","Travis (TX)","Owner Surrender","Normal","Cat","Intact Male","1 month","Domestic Shorthair","Orange Tabby"
"A907191",,"2024-06-12T13:26:00.000","2024-06-12T13:26:00.000","Travis (TX)","Owner Surrender","Normal","Cat","Intact Male","1 month","Domestic Shorthair","Orange Tabby"
"A907192",,"2024-06-12T13:26:00.000","2024-06-12T13:26:00.000","Travis (TX)","Owner Surrender","Normal","Cat","Intact Male","1 month","Domestic Shorthair","Orange Tabby"
"A907193",,"2024-06-12T13:26:00.000","2024-06-12T13:26:00.000","Travis (TX)","Owner Surrender","Normal","Cat","Intact Female","1 month","Domestic Shorthair","Blue Cream"
"A907194",,"2024-06-12T13:26:00.000","2024-06-12T13:26:00.000","Travis (TX)","Owner Surrender","Normal","Cat","Intact Female","1 month","Domestic Shorthair","Blue"
"A907195",,"2024-06-12T13:26:00.000","2024-06-12T13:26:00.000","Travis (TX)","Owner Surrender","Normal","Cat","Intact Female","2 years","Domestic Shorthair","Torbie/Brown"
"A907201",,"2024-06-12T14:03:00.000","2024-06-12T14:03:00.000","8504 Linden Loop in Travis (TX)","Stray","Injured","Dog","Intact Female","2 years","Labrador Retriever Mix","White/Brown"
"A907202","Lilo","2024-06-12T14:06:00.000","2024-06-12T14:06:00.000","Park Bend Rd in Travis (TX)","Stray","Normal","Dog","Intact Male","1 month","Pit Bull Mix","White/Fawn"
"A907206",,"2024-06-12T14:56:00.000","2024-06-12T14:56:00.000","1123 Lott Ave in Austin (TX)","Wildlife","Sick","Other","Intact Female","3 years","Raccoon","Black/Gray"
"A907210","Puma","2024-06-12T15:10:00.000","2024-06-12T15:10:00.000","625 E Stassney Ln in Austin (TX)","Stray","Normal","Dog","Intact Male","2 years","Labrador Retriever","Black"
"A907211","Lobo","2024-06-12T15:10:00.000","2024-06-12T15:10:00.000","625 E Stassney Ln in Austin (TX)","Stray","Normal","Dog","Intact Male","1 year","Labrador Retriever","Brown Brindle/Black"
"A907189",,"2024-06-12T15:45:00.000","2024-06-12T15:45:00.000","7901 Sh 71 in Austin (TX)","Wildlife","Normal","Other","Unknown","2 years","Bat","Brown"
"A907213","Lucy","2024-06-12T15:52:00.000","2024-06-12T15:52:00.000","1117 Desireable Dr in Austin (TX)","Stray","Normal","Dog","Intact Female","2 years","Anatol Shepherd Mix","Tan/Black"
"A907203","Archer","2024-06-12T16:35:00.000","2024-06-12T16:35:00.000","8517 W Sh71 in Austin (TX)","Stray","Normal","Dog","Intact Male","1 month","Labrador Retriever Mix","Tan/White"
"A907204","*Wonka","2024-06-12T16:35:00.000","2024-06-12T16:35:00.000","8517 W Sh71 in Austin (TX)","Stray","Normal","Dog","Intact Male","1 month","Labrador Retriever Mix","Chocolate/White"
"A904307","Emily","2024-06-12T16:54:00.000","2024-06-12T16:54:00.000","8819 Linden Road in Travis (TX)","Stray","Normal","Dog","Intact Female","8 years","German Shepherd","Black/Brown"
"A907223","*Rimfire","2024-06-12T18:16:00.000","2024-06-12T18:16:00.000","5700 Burleson Road in Austin (TX)","Stray","Medical","Cat","Intact Female","1 month","Domestic Shorthair","Brown Tabby/Gray"
"A907224","*Cash","2024-06-12T18:21:00.000","2024-06-12T18:21:00.000","9301 Hog Eye in Austin (TX)","Stray","Normal","Dog","Intact Male","3 years","Pit Bull Mix","Brown Brindle"
"A907228","Sneky","2024-06-12T21:18:00.000","2024-06-12T21:18:00.000","New York Dr in Austin (TX)","Stray","Normal","Dog","Intact Male","2 years","Basenji/Dachshund","Brown/Black"
"A907229","*Ladybug","2024-06-12T21:18:00.000","2024-06-12T21:18:00.000","New York Dr in Austin (TX)","Stray","Normal","Dog","Intact Female","4 years","Pit Bull Mix","Blue/White"
"A907234",,"2024-06-13T02:32:00.000","2024-06-13T02:32:00.000","714 Turtle Creek Blvd in Austin (TX)","Wildlife","Normal","Other","Unknown","1 year","Bat","Brown"
"A907239","Justice","2024-06-13T07:37:00.000","2024-06-13T07:37:00.000","2023 Onion Creek Parkway in Austin (TX)","Stray","Injured","Cat","Intact Male","1 month","Domestic Shorthair","Black/White"
"A905608","Charlie","2024-06-13T08:14:00.000","2024-06-13T08:14:00.000","Jackson Graham Drive in Austin (TX)","Stray","Normal","Dog","Neutered Male","2 years","Anatol Shepherd","Buff/Black"
"A906162","*Bella","2024-06-13T08:14:00.000","2024-06-13T08:14:00.000","Jackson Graham Drive in Austin (TX)","Stray","Normal","Dog","Spayed Female","3 years","Pit Bull Mix","Brown Brindle"
"A907245","Bonnie","2024-06-13T10:38:00.000","2024-06-13T10:38:00.000","12800 Center Lake Drive in Austin (TX)","Stray","Normal","Dog","Intact Female","2 years","Siberian Husky","Black/White"
"A907252","*Livvy","2024-06-13T11:03:00.000","2024-06-13T11:03:00.000","6102 Melody Lane in Austin (TX)","Stray","Medical","Cat","Intact Female","1 year","Domestic Longhair","Blue"
"A907253","*Moxie","2024-06-13T11:03:00.000","2024-06-13T11:03:00.000","6102 Melody Lane in Austin (TX)","Stray","Medical","Cat","Intact Male","2 weeks","Domestic Longhair","White/Blue"
"A907255",,"2024-06-13T11:03:00.000","2024-06-13T11:03:00.000","6102 Melody Lane in Austin (TX)","Stray","Medical","Cat","Intact Male","4 weeks","Domestic Longhair","Blue Tabby"
"A906664","Ethel","2024-06-13T11:07:00.000","2024-06-13T11:07:00.000","1202 Winnie Drive in Austin (TX)","Stray","Injured","Cat","Spayed Female","2 years","Domestic Shorthair","Torbie/White"
"A906912","John Charlie","2024-06-13T11:26:00.000","2024-06-13T11:26:00.000","12621 Hymeadow in Austin (TX)","Stray","Normal","Cat","Intact Male","2 months","Domestic Shorthair Mix","Black/White"
"A907247","Delilah","2024-06-13T11:31:00.000","2024-06-13T11:31:00.000","6017 Bluebell Circle in Austin (TX)","Stray","Injured","Dog","Spayed Female","8 years","Rottweiler","Black/Brown"
"A889001","Toby","2024-06-13T11:31:00.000","2024-06-13T11:31:00.000","Fm 969 And 130 Toll Road in Travis (TX)","Stray","Normal","Dog","Intact Male","1 year","Siberian Husky","White"
"A907248","*Rolo","2024-06-13T11:32:00.000","2024-06-13T11:32:00.000","14233 The Lakes Boulevard in Austin (TX)","Public Assist","Normal","Dog","Intact Male","3 years","Pit Bull Mix","Brown/White"
"A907251",,"2024-06-13T11:42:00.000","2024-06-13T11:42:00.000","N Interstate 35 Frontage Rd And E Stassney Ln in Austin (TX)","Stray","Injured","Cat","Intact Female","3 weeks","Domestic Shorthair","Brown Tabby"
"A907261","Kiki","2024-06-13T11:52:00.000","2024-06-13T11:52:00.000","Lexington Street And Shadowglen Boulevard in Travis (TX)","Stray","Normal","Cat","Spayed Female","2 years","Domestic Shorthair","Black/White"
"A907259","*Peaches","2024-06-13T11:53:00.000","2024-06-13T11:53:00.000","5503 Buffalo Pass in Austin (TX)","Stray","Injured","Dog","Intact Female","4 years","Siberian Husky/Australian Cattle Dog","White/Tan"
"A905717","*Collin","2024-06-13T12:03:00.000","2024-06-13T12:03:00.000","Glenvalley Drive And Berkman Drive in Austin (TX)","Stray","Normal","Dog","Intact Male","1 year","Pit Bull","White/Gray"
"A907260","*Peter","2024-06-13T12:11:00.000","2024-06-13T12:11:00.000","N Lamar And Payton Ln in Travis (TX)","Stray","Neurologic","Dog","Intact Male","1 year","Chihuahua Shorthair","Tan"
"A907265","Louise","2024-06-13T12:21:00.000","2024-06-13T12:21:00.000","Austin (TX)","Owner Surrender","Medical","Cat","Spayed Female","6 years","Domestic Shorthair","Brown Tabby"
"A907262","*Cattails","2024-06-13T12:32:00.000","2024-06-13T12:32:00.000","4800 Los Pinos Path in Austin (TX)","Stray","Injured","Cat","Intact Female","2 years","Domestic Shorthair","Blue Tabby/White"
"A906106","*Derek","2024-06-13T13:00:00.000","2024-06-13T13:00:00.000","Lustrous Amber Cove And Grenadine Bloom Bend in Austin (TX)","Stray","Normal","Cat","Intact Male","1 month","Domestic Shorthair","Brown Tabby/White"
"A906108","*Julianne","2024-06-13T13:00:00.000","2024-06-13T13:00:00.000","Lustrous Amber Cove And Grenadine Bloom Bend in Austin (TX)","Stray","Normal","Cat","Intact Female","1 month","Domestic Shorthair","Blue Tabby/White"
"A906109","Kiah","2024-06-13T13:00:00.000","2024-06-13T13:00:00.000","Lustrous Amber Cove And Grenadine Bloom Bend in Austin (TX)","Stray","Normal","Cat","Intact Female","2 months","Domestic Shorthair","Brown Tabby/White"
"A907196","*Shay","2024-06-13T13:07:00.000","2024-06-13T13:07:00.000","13512 Fm 812 Rd in Travis (TX)","Stray","Medical","Dog","Intact Female","7 months","Labrador Retriever Mix","Black/White"
"A907244","Uncle Bob","2024-06-13T13:08:00.000","2024-06-13T13:08:00.000","1604 Red Fox Road in Travis (TX)","Stray","Injured","Cat","Intact Male","8 years","Domestic Shorthair","Black/White"
"A907273",,"2024-06-13T13:16:00.000","2024-06-13T13:16:00.000","21210 Cherry Hollow Ct in Travis (TX)","Stray","Normal","Cat","Unknown","1 year","Domestic Shorthair","Black/White"
"A907271",,"2024-06-13T13:16:00.000","2024-06-13T13:16:00.000","21210 Cherry Hollow Ct in Travis (TX)","Stray","Normal","Cat","Unknown","3 years","Domestic Shorthair","Brown Tabby"
"A907254","*Yahtzee","2024-06-13T13:18:00.000","2024-06-13T13:18:00.000","14709 Great Eagle Trail in Travis (TX)","Stray","Normal","Dog","Intact Male","3 months","Pit Bull Mix","White/Brown"
"A907270","Mowgli","2024-06-13T13:19:00.000","2024-06-13T13:19:00.000","1401 East Rundberg Ln in Austin (TX)","Stray","Normal","Cat","Neutered Male","3 years","Domestic Shorthair","Black"
"A907275","Ender","2024-06-13T13:25:00.000","2024-06-13T13:25:00.000","5701 Johnny Morris Lot 33 in Austin (TX)","Stray","Normal","Cat","Intact Male","1 month","Domestic Shorthair","Black"
"A907276",,"2024-06-13T13:25:00.000","2024-06-13T13:25:00.000","5701 Johnny Morris Lot 33 in Austin (TX)","Stray","Normal","Cat","Intact Female","1 month","Domestic Shorthair","Blue/White"
"A907272","*Vin Diesel","2024-06-13T13:26:00.000","2024-06-13T13:26:00.000","Hartley Cove And Zacharys Way in Austin (TX)","Stray","Normal","Cat","Intact Male","5 years","Domestic Shorthair","Blue Tabby/White"
"A907278","Annabelle","2024-06-13T13:35:00.000","2024-06-13T13:35:00.000","14812 Avery Ranch Blvd in Austin (TX)","Stray","Normal","Cat","Spayed Female","7 years","Siamese","Seal Point"
"A907279","*Sienna","2024-06-13T13:35:00.000","2024-06-13T13:35:00.000","14812 Avery Ranch Blvd in Austin (TX)","Stray","Normal","Cat","Spayed Female","3 years","Burmese Mix","Brown"
"A907287","*Jelly Bean","2024-06-13T15:39:00.000","2024-06-13T15:39:00.000","7400 Burnet Ln in Austin (TX)","Public Assist","Normal","Cat","Intact Female","3 weeks","Domestic Shorthair","Torbie"
"A898932","Chef","2024-06-13T16:55:00.000","2024-06-13T16:55:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Neutered Male","2 years","Carolina Dog Mix","Cream"
"A907293","*Moxy","2024-06-13T18:53:00.000","2024-06-13T18:53:00.000","8209 Linden Loop in Austin (TX)","Stray","Sick","Dog","Intact Female","3 months","Queensland Heeler Mix","Black/Blue Tick"
"A907297",,"2024-06-13T21:56:00.000","2024-06-13T21:56:00.000","6906 Carver Ave in Austin (TX)","Stray","Injured","Cat","Intact Male","3 years","Domestic Shorthair Mix","Orange Tabby"
"A907303",,"2024-06-14T07:42:00.000","2024-06-14T07:42:00.000","5207 Brodie Lane in Austin (TX)","Stray","Sick","Dog","Intact Male","1 year","Miniature Poodle Mix","White"
"A907307","Prez","2024-06-14T10:09:00.000","2024-06-14T10:09:00.000","10619 Fm 1625 Rd in Austin (TX)","Owner Surrender","Sick","Dog","Intact Female","2 years","Australian Cattle Dog","Blue Tick"
"A895479","*Boot Scootin'","2024-06-14T10:24:00.000","2024-06-14T10:24:00.000","Parkfield Drive And Kramer Lane in Austin (TX)","Public Assist","Normal","Dog","Intact Female","1 year","Pit Bull","Blue"
"A907309","Nola","2024-06-14T10:40:00.000","2024-06-14T10:40:00.000","9345 East Us 290 Highway Svrd Eb in Austin (TX)","Public Assist","Normal","Dog","Intact Female","2 months","Pit Bull Mix","Tan/White"
"A901612","*Graham","2024-06-14T11:08:00.000","2024-06-14T11:08:00.000","Austin (TX)","Owner Surrender","Sick","Cat","Neutered Male","4 years","Domestic Shorthair","Orange Tabby"
"A907312",,"2024-06-14T11:23:00.000","2024-06-14T11:23:00.000","Isouth Nterstate Highway 35 Road And West Slaughter Lane in Austin (TX)","Stray","Normal","Cat","Intact Female","4 weeks","Domestic Shorthair","Blue Tabby"
"A903242","Choclete","2024-06-14T11:34:00.000","2024-06-14T11:34:00.000","Travis (TX)","Owner Surrender","Injured","Dog","Spayed Female","1 year","Labrador Retriever","Brown"
"A907313","Peresphone","2024-06-14T11:58:00.000","2024-06-14T11:58:00.000","Elroy Road And Farm To Market 812 in Travis (TX)","Stray","Medical","Dog","Intact Female","1 month","Labrador Retriever Mix","Black"
"A907314","Ollie","2024-06-14T11:58:00.000","2024-06-14T11:58:00.000","Elroy Road And Farm To Market 812 in Travis (TX)","Stray","Medical","Dog","Intact Male","1 month","Labrador Retriever Mix","Black"
"A907315","Apollo","2024-06-14T11:58:00.000","2024-06-14T11:58:00.000","Elroy Road And Farm To Market 812 in Travis (TX)","Stray","Medical","Dog","Intact Male","1 month","Labrador Retriever Mix","Black"
"A903639","Thor","2024-06-14T12:23:00.000","2024-06-14T12:23:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Neutered Male","5 months","Australian Cattle Dog/Labrador Retriever","Black/White"
"A907321",,"2024-06-14T12:30:00.000","2024-06-14T12:30:00.000","13020 Old Baldy Trail in Austin (TX)","Stray","Normal","Cat","Intact Female","3 months","Domestic Shorthair","Black"
"A907322","*Dakota","2024-06-14T12:30:00.000","2024-06-14T12:30:00.000","13020 Old Baldy Trail in Austin (TX)","Stray","Normal","Cat","Intact Female","3 months","Domestic Shorthair","Black/White"
"A907323",,"2024-06-14T12:30:00.000","2024-06-14T12:30:00.000","13020 Old Baldy Trail in Austin (TX)","Stray","Normal","Cat","Intact Female","3 months","Domestic Shorthair","Black/White"
"A907324",,"2024-06-14T12:30:00.000","2024-06-14T12:30:00.000","13020 Old Baldy Trail in Austin (TX)","Stray","Normal","Cat","Intact Male","3 months","Domestic Shorthair","Black"
"A907325","*Elle","2024-06-14T12:30:00.000","2024-06-14T12:30:00.000","13020 Old Baldy Trail in Austin (TX)","Stray","Normal","Cat","Intact Female","3 months","Domestic Shorthair","Black/White"
"A907326","Wednesday","2024-06-14T12:30:00.000","2024-06-14T12:30:00.000","13020 Old Baldy Trail in Austin (TX)","Stray","Normal","Cat","Intact Female","3 months","Domestic Shorthair","Black/White"
"A907317","*Marcianita","2024-06-14T12:39:00.000","2024-06-14T12:39:00.000","Travis (TX)","Stray","Normal","Dog","Intact Female","1 month","Labrador Retriever Mix","Black/White"
"A907318","Tugga","2024-06-14T12:39:00.000","2024-06-14T12:39:00.000","Travis (TX)","Stray","Normal","Dog","Intact Male","1 month","Labrador Retriever Mix","Black/White"
"A907320","June","2024-06-14T12:51:00.000","2024-06-14T12:51:00.000","5209 Bantom Woods Bend in Austin (TX)","Stray","Normal","Cat","Unknown","1 year","Domestic Shorthair","Black"
"A907328",,"2024-06-14T12:51:00.000","2024-06-14T12:51:00.000","4511 Doss Rd in Travis (TX)","Stray","Normal","Cat","Unknown","1 year","Domestic Medium Hair","Orange Tabby"
"A907329",,"2024-06-14T12:51:00.000","2024-06-14T12:51:00.000","4511 Doss Rd in Travis (TX)","Stray","Normal","Cat","Intact Female","1 month","Domestic Medium Hair","Tortie"
"A907330",,"2024-06-14T12:51:00.000","2024-06-14T12:51:00.000","4511 Doss Rd in Travis (TX)","Stray","Normal","Cat","Intact Female","1 month","Domestic Medium Hair","Tortie"
"A907331","*Daphne","2024-06-14T12:51:00.000","2024-06-14T12:51:00.000","4511 Doss Rd in Travis (TX)","Stray","Normal","Cat","Intact Female","1 month","Domestic Shorthair","Torbie"
"A905363","Delano","2024-06-14T13:04:00.000","2024-06-14T13:04:00.000","Travis (TX)","Owner Surrender","Normal","Cat","Neutered Male","3 months","Domestic Shorthair Mix","Brown Tabby/White"
"A907332","Piglet","2024-06-14T13:47:00.000","2024-06-14T13:47:00.000","2500 Quicksilver in Austin (TX)","Abandoned","Normal","Dog","Intact Female","6 years","American Pit Bull Terrier","Brown Brindle"
"A907333","*Penelope","2024-06-14T13:47:00.000","2024-06-14T13:47:00.000","2500 Quicksilver in Austin (TX)","Abandoned","Normal","Dog","Intact Female","7 years","American Pit Bull Terrier","Black"
"A901737","Honey","2024-06-14T13:55:00.000","2024-06-14T13:55:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Intact Female","9 years","Carolina Dog Mix","Brown"
"A850700","Pike","2024-06-14T15:27:00.000","2024-06-14T15:27:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Spayed Female","4 years","Pit Bull Mix","Brown Brindle"
"A907338",,"2024-06-14T15:45:00.000","2024-06-14T15:45:00.000","5511  Caprock Summit in Austin (TX)","Wildlife","Normal","Other","Unknown","2 years","Bat","Brown/Brown"
"A907339","*Putty","2024-06-14T15:59:00.000","2024-06-14T15:59:00.000","Austin (TX)","Stray","Normal","Dog","Intact Male","1 year","Border Collie","Black/White"
"A907340","*Caterpillar","2024-06-14T16:44:00.000","2024-06-14T16:44:00.000","114 Linden Street in Austin (TX)","Stray","Normal","Cat","Intact Female","1 month","Domestic Shorthair","Black"
"A907341","*Swallowtail","2024-06-14T16:44:00.000","2024-06-14T16:44:00.000","114 Linden Street in Austin (TX)","Stray","Normal","Cat","Intact Male","1 month","Domestic Shorthair","Black"
